기준연월,시군구명,전체이용건수,전체이용금액
202110,공주시,133109,6387976486
202110,금산군,52865,2514755955
202110,논산시,190357,8006820918
202110,당진시,368546,15559066686
202110,보령시,189511,8134634479
202110,부여군,58693,3574516184
202110,서산시,348704,14733925851
202110,서천군,49313,2954287062
202110,아산시,1085480,36990598107
202110,예산군,123843,6133810379
202110,천안시 동남구,750775,25750207247
202110,천안시 서북구,1245074,40236667012
202110,청양군,34137,2238699223
202110,태안군,75649,3930147758
202110,홍성군,197461,9257346559
202111,계룡시,44336,1455073345
202111,공주시,126121,6537965277
202111,금산군,51031,2815925474
202111,논산시,182847,8447989684
202111,당진시,343006,16171231081
202111,보령시,177189,8125903525
202111,부여군,58221,4245855843
202111,서산시,325607,15158127694
202111,서천군,49677,3870983854
202111,아산시,1015744,36875858970
202111,예산군,117771,7131487610
202111,천안시 동남구,688832,25180233413
202111,천안시 서북구,1127257,39241301943
202111,청양군,33122,2511149293
202111,태안군,71898,4113945705
202111,홍성군,187069,10146169079
202112,계룡시,44068,1561966514
202112,공주시,123106,6780557105
202112,금산군,50842,3083343136
202112,논산시,177625,9252729040
202112,당진시,338799,16271603933
202112,보령시,170108,7850226256
202112,부여군,56957,4265728545
202112,서산시,314945,14573272514
202112,서천군,48014,3326540711
202112,아산시,1001032,37270411007
202112,예산군,114062,6731592160
202112,천안시 동남구,665463,25257472739
202112,천안시 서북구,1091635,39377930231
202112,청양군,31048,2258227168
202112,태안군,68378,3724055402
202112,홍성군,178531,10241279250
202201,계룡시,41178,1397539298
202201,공주시,110355,5339140875
202201,금산군,45680,2145445547
202201,논산시,165604,8687690728
202201,당진시,313665,14128616277
202201,보령시,161647,7272303866
202201,부여군,49022,3146436724
202201,서산시,296879,13565897450
202201,서천군,41294,2168078544
202201,아산시,943045,37190985834
202201,예산군,107202,5340442098
202201,천안시 동남구,633817,24966618171
202201,천안시 서북구,1050762,39651058103
202201,청양군,27877,1613009609
202201,태안군,61786,3073236394
202201,홍성군,168663,8549570200
202202,계룡시,35163,1206165036
202202,공주시,96202,4728065984
202202,금산군,40297,1888601664
202202,논산시,143999,7403962873
202202,당진시,273897,12253928229
202202,보령시,142946,6270786910
202202,부여군,43723,2886802504
202202,서산시,256535,11295170287
202202,서천군,34533,1980799270
202202,아산시,828463,30179053301
202202,예산군,94659,4732601365
202202,천안시 동남구,553145,20469527747
202202,천안시 서북구,922007,32426011623
202202,청양군,24643,1571549808
202202,태안군,54406,2747075308
202202,홍성군,147920,7246015065
202203,계룡시,47362,1418551388
202203,공주시,129163,6062048640
202203,금산군,57786,2547761343
202203,논산시,187560,8422916666
202203,당진시,373500,16144711882
202203,보령시,191449,7881997709
202203,부여군,57687,3416899447
202203,서산시,349849,14721987238
202203,서천군,45904,2708712467
202203,아산시,1151102,39288353179
202203,예산군,128600,6280607944
202203,천안시 동남구,765304,26344981459
202203,천안시 서북구,1268055,41416375465
202203,청양군,33940,1825837446
202203,태안군,74126,3710942740
202203,홍성군,200692,9078814844
202204,계룡시,48288,1479877168
202204,공주시,129730,6260865547
202204,금산군,58142,2609135749
202204,논산시,190436,7981230421
202204,당진시,383374,16508338978
202204,보령시,193652,7901935978
202204,부여군,58988,3431723271
202204,서산시,356858,15319660807
202204,서천군,48424,2655063671
202204,아산시,1155214,39725449793
202204,예산군,132408,6312006817
202204,천안시 동남구,771391,26917316253
202204,천안시 서북구,1072919,35511735254
202204,청양군,36026,2091574063
202204,태안군,75088,3855852907
202204,홍성군,200605,9201193619
202205,계룡시,51081,1621943573
202205,공주시,137323,6793546984
202205,금산군,58597,2825152555
202205,논산시,207366,9120057206
202205,당진시,414924,18601228916
202205,보령시,212842,9353703987
202205,부여군,65067,4066225345
202205,서산시,386932,16965398961
202205,서천군,53597,3217243526
202205,아산시,1239972,43424929830
202205,예산군,139721,7170756249
202205,천안시 동남구,831118,29278833516
202205,천안시 서북구,1342359,44960697587
202205,청양군,39061,2320948496
202205,태안군,81596,4503385932
202205,홍성군,218183,10671709831
202206,계룡시,48921,1504204255
202206,공주시,131409,6398595087
202206,금산군,57980,2714535573
202206,논산시,199380,8320165177
202206,당진시,399963,17560531464
202206,보령시,203833,8494417906
202206,부여군,61995,3681994292
202206,서산시,369951,16083864828
202206,서천군,51311,3097170073
202206,아산시,1194976,41503791437
202206,예산군,134824,6901544010
202206,천안시 동남구,797330,28462048259
202206,천안시 서북구,1289209,43562321485
202206,청양군,36370,2007179044
202206,태안군,77729,4093308170
202206,홍성군,209837,9783640626
202207,계룡시,50577,1579401366
202207,공주시,134698,6352853378
202207,금산군,59711,2680463718
202207,논산시,202914,8277985547
202207,당진시,413375,17319480113
202207,보령시,211278,8531438321
202207,부여군,64126,3501142741
202207,서산시,390065,16391187142
202207,서천군,55928,2938910530
202207,아산시,1244753,43055094957
202207,예산군,139124,6532835453
202207,천안시 동남구,825158,28890679548
202207,천안시 서북구,1332175,43983725594
202207,청양군,37871,2142725322
202207,태안군,82568,4020689676
202207,홍성군,215799,9910824387
202208,계룡시,49431,1502350654
202208,공주시,130900,6109840959
202208,금산군,58370,2513268796
202208,논산시,200504,8052698271
202208,당진시,398723,17046009869
202208,보령시,211759,8558258958
202208,부여군,62583,3361626672
202208,서산시,379372,15932504628
202208,서천군,56376,2794729830
202208,아산시,1201856,41713546047
202208,예산군,132956,6285538426
202208,천안시 동남구,803985,28222806107
202208,천안시 서북구,1292352,43167562665
202208,청양군,37042,2069419929
202208,태안군,78686,3875103159
202208,홍성군,205602,9428793851
